Date,SP500,VIX,VXc1,VXc2,VXc4,beta_t,backwardation_t,entry_backwardation_t,intensity_t,r_pre_20,rv_pre_20,r_fwd_20,mdd_fwd_20,rv_fwd_20,p90_rv_trailing_t,dd_stress_fwd_20,rv_stress_fwd_20,stress_fwd_20
2011-01-28,1276.3399658203125,20.040000915527344,19.4,20.65,22.6,0.15968063142754582,0.0,0.0,,0.014675454626707163,0.10286327161095349,0.039863990978384445,-0.0274830670741828,0.11501055600022274,0.4301783204922906,0.0,0.0,0.0
2011-01-31,1286.1199951171875,19.530000686645508,19.1,20.45,22.2,0.1587301531494445,0.0,0.0,,0.022645574359139164,0.10564755579609787,0.015713899958190503,-0.0274830670741828,0.128351444392958,0.42978055465009796,0.0,0.0,0.0
2011-02-01,1307.5899658203125,17.6299991607666,17.95,19.6,21.35,0.1928531005019152,0.0,0.0,,0.028084608364264296,0.11376094461763232,0.0006500322028735184,-0.0274830670741828,0.11491828650002874,0.4293827888079053,0.0,0.0,0.0
2011-02-02,1304.030029296875,17.299999237060547,18.05,19.55,21.3,0.18786127996108568,0.0,0.0,,0.026633663537609653,0.11431443633452848,0.020658988520974253,-0.0274830670741828,0.12853754216544738,0.42898502296571306,0.0,0.0,0.0
2011-02-03,1307.0999755859375,16.690000534057617,17.7,19.35,21.2,0.2097064043142419,0.0,0.0,,0.023923603740062305,0.1135683443198701,0.010749023862407059,-0.0274830670741828,0.1316610233158204,0.4285872571235204,0.0,0.0,0.0
2011-02-04,1310.8699951171875,15.93000030517578,17.25,18.85,20.8,0.22284996434347704,0.0,0.0,,0.029061522346241597,0.11302353385555486,-0.000564503144576789,-0.0274830670741828,0.1348552980667892,0.4281894912813277,0.0,0.0,0.0
2011-02-07,1319.050048828125,16.280000686645508,16.95,18.45,20.4,0.21191645297841025,0.0,0.0,,0.03739681386403859,0.11354594104861937,0.0020999183946039945,-0.0274830670741828,0.13671158177528533,0.4277917254391351,0.0,0.0,0.0
2011-02-08,1324.5699462890625,15.8100004196167,16.85,18.2,20.05,0.2024035366899491,0.0,0.0,,0.04317381082028948,0.11317221854422269,-0.0034350218880925265,-0.0274830670741828,0.1359743785416206,0.4273653467479159,0.0,0.0,0.0
2011-02-09,1320.8800048828125,15.869999885559082,16.85,18.25,20.05,0.2016383127331867,0.0,0.0,,0.03640702492399828,0.1143002649631869,-0.019509735506622605,-0.03566617081463286,0.15075497168099494,0.4269389680566971,0.0,0.0,0.0
2011-02-10,1321.8699951171875,16.09000015258789,16.9,18.3,19.95,0.1895587303340978,0.0,0.0,,0.027924690713938105,0.11113266547248332,-0.013306880317495273,-0.03566617081463286,0.15322770911446482,0.4265125893654779,0.0,0.0,0.0
2011-02-11,1329.1500244140625,15.6899995803833,16.6,18.05,19.85,0.20713831019239604,0.0,0.0,,0.03535708723059883,0.11141846147092803,-0.02464733789555984,-0.03566617081463286,0.15258844800581253,0.4260862106742587,0.0,0.0,0.0
2011-02-14,1332.3199462890625,15.949999809265137,16.45,17.85,19.75,0.20689655419826875,0.0,0.0,,0.030218641821929015,0.10947259530444987,-0.03786624324914922,-0.04552461575406075,0.15576866140872858,0.4256598319830395,0.0,0.0,0.0
2011-02-15,1328.010009765625,16.3700008392334,16.7,18.05,19.9,0.195479525714542,0.0,0.0,,0.0254745021210685,0.11075434422967478,-0.05356134694750225,-0.06413206473259525,0.1674661797347023,0.42523345329182033,1.0,0.0,1.0
2011-02-16,1336.3199462890625,16.719999313354492,18.3,19.35,20.7,0.1435406757512894,0.0,0.0,,0.042436267847349995,0.10337202280280887,-0.04684505066303657,-0.06413206473259525,0.17391242281720554,0.4248070746006016,1.0,0.0,1.0
2011-02-17,1340.4300537109375,16.59000015258789,18.45,19.65,21.1,0.1597347785187709,0.0,0.0,,0.0469982999440306,0.10264129621992596,-0.0456719786339852,-0.06413206473259525,0.17445107850428532,0.4243806959093824,1.0,0.0,1.0
2011-02-18,1343.010009765625,16.43000030517578,18.6,19.8,21.45,0.17346317389307597,0.0,0.0,,0.04648773546939022,0.10264869648742049,-0.03323132706255938,-0.06413206473259525,0.18393374254664008,0.4239543172181632,1.0,0.0,1.0
2011-02-22,1315.43994140625,20.799999237060547,21.15,21.6,22.75,0.07692307974459874,0.0,0.0,,0.01905733959074052,0.13010324693750736,-0.01647351672462838,-0.05566614382830304,0.17063340472745964,0.423527938526944,1.0,0.0,1.0
2011-02-23,1307.4000244140625,22.1299991607666,22.25,22.55,23.4,0.051965659449223475,0.0,0.0,,0.012562129237132957,0.13250442939912682,-0.007541674443505841,-0.05566614382830304,0.16996052777167725,0.42325344162408934,1.0,0.0,1.0
2011-02-24,1306.0999755859375,21.31999969482422,21.85,22.35,23.3,0.06801125800916455,0.0,0.0,,0.007303525807256683,0.13192225665671622,0.0027257167600458487,-0.05566614382830304,0.17318980848514007,0.42297894472123504,1.0,0.0,1.0
2011-02-25,1319.8800048828125,19.219999313354492,20.15,21.15,22.55,0.1248699316202591,0.0,0.0,,0.01565166536537488,0.13664894125927718,-0.004606446064941538,-0.05566614382830304,0.16948028471677637,0.4227044478183804,1.0,0.0,1.0
2011-02-28,1327.219970703125,18.350000381469727,19.2,20.3,22.0,0.1525885526862173,0.0,0.0,,0.039863990978384445,0.11799834071750645,-0.012831354012743601,-0.05566614382830304,0.16834434003936422,0.42242995091552576,1.0,0.0,1.0
2011-03-01,1306.3299560546875,21.010000228881836,21.2,21.7,22.9,0.08091384966588715,0.0,0.0,,0.015713899958190503,0.13168580340603686,0.010035738130936389,-0.05566614382830304,0.16073070179909732,0.42215545401267107,1.0,0.0,1.0
2011-03-02,1308.43994140625,20.700000762939453,21.1,21.6,22.85,0.08454105968600435,0.0,0.0,,0.0006500322028735184,0.11790367420774969,0.015147862528618106,-0.05566614382830304,0.16211494428775744,0.42188095710981643,1.0,0.0,1.0
2011-03-03,1330.969970703125,18.600000381469727,19.7,20.7,22.1,0.1290322554181776,0.0,0.0,,0.020658988520974253,0.13187673569198227,-0.00386185621131796,-0.05566614382830304,0.1509436151193375,0.42160646020696213,1.0,0.0,1.0
2011-03-04,1321.1500244140625,19.059999465942383,20.05,21.15,22.5,0.12854145166046907,0.0,0.0,,0.010749023862407059,0.135081359735411,0.008522885030122884,-0.04912918857713211,0.14955223235489706,0.4213319633041075,0.0,0.0,0.0
2011-03-07,1310.1300048828125,20.65999984741211,21.05,21.8,23.0,0.09438528627309056,0.0,0.0,,-0.000564503144576789,0.13835861648051717,0.01735704865137344,-0.04912918857713211,0.14608957255948377,0.42105746640125286,0.0,0.0,0.0
2011-03-08,1321.8199462890625,19.81999969482422,20.45,21.4,22.85,0.12108981013893438,0.0,0.0,,0.0020999183946039945,0.14026312338076255,0.008178162709753911,-0.04912918857713211,0.14315397460776688,0.4207829694983982,0.0,0.0,0.0
2011-03-09,1320.02001953125,20.219999313354492,21.05,21.8,23.1,0.10138477099977242,0.0,0.0,,-0.0034350218880925265,0.13950676882193533,0.011757412237400233,-0.04783261898623248,0.14312698711115887,0.42070502988574304,0.0,0.0,0.0
2011-03-10,1295.1099853515625,21.8799991607666,22.25,22.7,23.8,0.07084095335704273,0.0,0.0,,-0.019509735506622605,0.15467133741391173,0.029650010306760732,-0.03634190768037393,0.12445689753564715,0.420627090273088,0.0,0.0,0.0
2011-03-11,1304.280029296875,20.079999923706055,21.3,22.05,23.3,0.09960159400393419,0.0,0.0,,-0.013306880317495273,0.15720831249104242,0.01831662995048422,-0.03634190768037393,0.1240783740727146,0.4205491506604328,0.0,0.0,0.0
2011-03-14,1296.3900146484375,21.1299991607666,21.7,22.3,23.55,0.08755324531365874,0.0,0.0,,-0.02464733789555984,0.15655244443223523,0.0216523931624657,-0.03047694699834569,0.12226450524515223,0.4204712110477776,0.0,0.0,0.0
2011-03-15,1281.8699951171875,24.31999969482422,24.6,23.45,24.15,-0.018503289705870014,1.0,1.0,0.018503289705870014,-0.03786624324914922,0.15981527453863814,0.025189792401333344,-0.019494949042855536,0.11839442461282254,0.4203932714351225,0.0,0.0,0.0
2011-03-16,1256.8800048828125,29.399999618530273,24.9,25.15,25.8,0.03061224529515806,0.0,0.0,,-0.05356134694750225,0.1718166751142065,0.04577209365522439,-0.0160085091105322,0.09089532896894574,0.42031533182246733,0.0,0.0,0.0
2011-03-17,1273.719970703125,26.3700008392334,24.15,24.4,25.0,0.03223359776065565,0.0,0.0,,-0.04684505066303657,0.17843038096913352,0.032032196845906746,-0.0160085091105322,0.08164402635571677,0.4202373922098122,0.0,0.0,0.0
2011-03-18,1279.2099609375,24.440000534057617,23.35,23.65,24.2,0.03477904997651315,0.0,0.0,,-0.0456719786339852,0.1789830300433049,0.03163678677406323,-0.0160085091105322,0.0814935279880407,0.4201594525971571,0.0,0.0,0.0
2011-03-21,1298.3800048828125,20.61000061035156,21.6,22.3,23.05,0.07035419490825845,0.0,0.0,,-0.03323132706255938,0.18871203807085718,0.005206495586964177,-0.022762345961115593,0.07742178040322796,0.4200815129845019,0.0,0.0,0.0
2011-03-22,1293.77001953125,20.209999084472656,21.5,22.25,23.1,0.07916873193870065,0.0,0.0,,-0.01647351672462838,0.17506617939295863,0.01456980398476615,-0.022762345961115593,0.07830328441803958,0.42000357337184674,0.0,0.0,0.0
2011-03-23,1297.5400390625,19.170000076293945,20.5,21.6,22.8,0.1199791335861408,0.0,0.0,,-0.007541674443505841,0.17437582220270895,0.025293975754902887,-0.022762345961115593,0.08963343343490648,0.4199182255375134,0.0,0.0,0.0
2011-03-24,1309.6600341796875,18.0,19.95,21.05,22.45,0.1388888888888889,0.0,0.0,,0.0027257167600458487,0.17768899430752788,0.021165775834709244,-0.022762345961115593,0.08608550086301074,0.41983287770318023,0.0,0.0,0.0
2011-03-25,1313.800048828125,17.90999984741211,19.75,21.05,22.55,0.15633724309632444,0.0,0.0,,-0.004606446064941538,0.1738831032246414,0.01632664817679652,-0.022762345961115593,0.08618791083023862,0.4197475298688469,0.0,0.0,0.0
2011-03-28,1310.18994140625,19.440000534057617,20.3,21.55,22.75,0.12602880312208625,0.0,0.0,,-0.012831354012743601,0.17271764857645017,0.028278379841901735,-0.022762345961115593,0.08952770591227466,0.4196621820345136,0.0,0.0,0.0
2011-03-29,1319.43994140625,18.15999984741211,19.6,20.95,22.25,0.14592511135828212,0.0,0.0,,0.010035738130936389,0.16490622056132867,0.027451111366868508,-0.022762345961115593,0.08893005257028416,0.41957683420018027,0.0,0.0,0.0
2011-03-30,1328.260009765625,17.709999084472656,19.25,20.7,21.95,0.15245624729406337,0.0,0.0,,0.015147862528618106,0.1663264233887304,0.02425727678785594,-0.022762345961115593,0.08722442590105381,0.41949148636584693,0.0,0.0,0.0
2011-03-31,1325.8299560546875,17.739999771118164,19.3,20.8,22.0,0.15219842360966482,0.0,0.0,,-0.00386185621131796,0.1548648814979141,0.028495380666536008,-0.022762345961115593,0.08658492107704509,0.41940613853151376,0.0,0.0,0.0
2011-04-01,1332.4100341796875,17.399999618530273,19.05,20.55,21.95,0.16666667032059124,0.0,0.0,,0.008522885030122884,0.15343735290213384,0.021622425367859632,-0.022762345961115593,0.08623195841033077,0.4193207906971804,0.0,0.0,0.0
2011-04-04,1332.8699951171875,17.5,18.7,20.25,21.7,0.17142857142857143,0.0,0.0,,0.01735704865137344,0.14988473891140416,0.017818692060745045,-0.022762345961115593,0.08758197490918211,0.41923544286284714,0.0,0.0,0.0
2011-04-05,1332.6300048828125,17.25,18.55,20.15,21.75,0.18550724637681154,0.0,0.0,,0.008178162709753911,0.14687287896251716,0.0110232707896607,-0.022762345961115593,0.09158178427033725,0.4191500950285138,0.0,0.0,0.0
2011-04-06,1335.5400390625,16.899999618530273,18.35,20.15,21.75,0.20118343649381001,0.0,0.0,,0.011757412237400233,0.14684519037522037,-0.00032950227150918554,-0.022762345961115593,0.09720545586731949,0.41904913655275655,0.0,0.0,0.0
2011-04-07,1333.510009765625,17.110000610351562,18.4,20.35,21.95,0.20748099785877555,0.0,0.0,,0.029650010306760732,0.12769008263925472,0.005016791293097178,-0.02127467728732968,0.09791421452742922,0.4189481780769994,0.0,0.0,0.0
2011-04-08,1328.1700439453125,17.8700008392334,18.65,20.65,22.3,0.2042529282923404,0.0,0.0,,0.01831662995048422,0.12730172576052962,0.013642827738654884,-0.02090774493578873,0.09769050826200772,0.41884721960124216,0.0,0.0,0.0
2011-04-11,1324.4599609375,16.59000015258789,18.4,20.45,22.3,0.2350813721597005,0.0,0.0,,0.0216523931624657,0.12544073560992852,0.024689363368177064,-0.02090774493578873,0.10000289924968757,0.4187462611254849,0.0,0.0,0.0
2011-04-12,1314.1600341796875,17.09000015258789,18.7,20.7,22.5,0.2223522507941334,0.0,0.0,,0.025189792401333344,0.12147011666033429,0.021245450438939883,-0.02090774493578873,0.10441285893546852,0.41864530264972766,0.0,0.0,0.0
2011-04-13,1314.4100341796875,16.920000076293945,18.3,20.35,22.3,0.23640661831936208,0.0,0.0,,0.04577209365522439,0.09325663982779768,0.02604970240944926,-0.02090774493578873,0.10518499869516675,0.4185443441739704,0.0,0.0,0.0
2011-04-14,1314.52001953125,16.270000457763672,17.9,20.15,22.25,0.2673632377142486,0.0,0.0,,0.032032196845906746,0.08376500361803606,0.01768706421701416,-0.02090774493578873,0.11006121173115056,0.41844338569821327,0.0,0.0,0.0
2011-04-15,1319.6800537109375,15.31999969482422,16.75,19.65,22.05,0.3459530095023812,0.0,0.0,,0.03163678677406323,0.08361059555077623,0.007418401880560532,-0.025036495050038576,0.11210429888449097,0.418342427222456,0.0,0.0,0.0
2011-04-18,1305.1400146484375,16.959999084472656,17.3,20.2,22.45,0.3036556767691671,0.0,0.0,,0.005206495586964177,0.07943307067360342,0.018266213243591567,-0.025395828172880552,0.10416572530402453,0.41824146874669876,0.0,0.0,0.0
2011-04-19,1312.6199951171875,15.829999923706056,16.0,19.1,21.9,0.3727100460161414,0.0,0.0,,0.01456980398476615,0.08033747471007628,0.021377137860256967,-0.025395828172880552,0.10645006158864594,0.4181405102709415,0.0,0.0,0.0
2011-04-20,1330.3599853515625,15.06999969482422,18.15,20.35,22.25,0.2720637082300767,0.0,0.0,,0.025293975754902887,0.0919619623272805,0.009952186160256504,-0.025395828172880552,0.09664686766293397,0.4180651402183828,0.0,0.0,0.0
2011-04-21,1337.3800048828125,14.6899995803833,17.9,20.0,22.0,0.2791014375163802,0.0,0.0,,0.021165775834709244,0.08832186031385769,-0.003073161955881476,-0.025395828172880552,0.09898475050610928,0.4179897701658242,0.0,0.0,0.0
2011-04-25,1335.25,15.770000457763672,17.45,19.6,21.65,0.2663284640510148,0.0,0.0,,0.01632664817679652,0.08842693072327125,-0.013390754452583753,-0.03390998212913021,0.10710280907330247,0.4179144001132655,0.0,0.0,0.0
2011-04-26,1347.239990234375,15.619999885559082,17.3,19.2,21.35,0.25928297245022935,0.0,0.0,,0.028278379841901735,0.09185348817784068,-0.022980286483415657,-0.03470930585953802,0.10122601993991032,0.4178390300607069,0.0,0.0,0.0
2011-04-27,1355.6600341796875,15.350000381469728,17.0,18.75,20.95,0.2573289838330151,0.0,0.0,,0.027451111366868508,0.09124030878690709,-0.025957882204483584,-0.03470930585953802,0.09894234242609329,0.4177636600081482,0.0,0.0,0.0
2011-04-28,1360.47998046875,14.619999885559082,16.75,18.4,20.65,0.26675786802517193,0.0,0.0,,0.02425727678785594,0.08949037274753764,-0.025571886071056427,-0.03470930585953802,0.09919693326359709,0.4176882899555895,0.0,0.0,0.0
2011-04-29,1363.6099853515625,14.75,16.7,18.35,20.4,0.2508474576271186,0.0,0.0,,0.028495380666536008,0.08883425464205068,-0.02384113501284124,-0.03470930585953802,0.10019189912592637,0.4176129199030309,0.0,0.0,0.0
2011-05-02,1361.219970703125,15.989999771118164,17.25,18.8,20.85,0.22514071616826903,0.0,0.0,,0.021622425367859632,0.08847212258690755,-0.011768869011652083,-0.03301445936253544,0.1080607499905899,0.4175375498504722,0.0,0.0,0.0
2011-05-03,1356.6199951171875,16.700000762939453,17.7,19.35,21.25,0.21257484058792026,0.0,0.0,,0.017818692060745045,0.0898572102896868,-0.031010855243533753,-0.031396433934423484,0.13300088761857318,0.41746217979791356,0.0,0.0,0.0
2011-05-04,1347.3199462890625,17.079999923706055,17.95,19.55,21.35,0.19906323273930454,0.0,0.0,,0.0110232707896607,0.09396092810669948,-0.025517327920146715,-0.032582813861126936,0.13159101756783284,0.41738680974535486,0.0,0.0,0.0
2011-05-05,1335.0999755859375,18.200000762939453,18.3,19.8,21.5,0.17582416845367058,0.0,0.0,,-0.00032950227150918554,0.09973069342443937,-0.02617028091167173,-0.041999468422640907,0.1321122264930585,0.417033591669266,0.0,0.0,0.0
2011-05-06,1340.199951171875,18.399999618530273,18.15,19.55,21.35,0.17391304708383507,0.0,0.0,,0.005016791293097178,0.10045786446656482,-0.040314810621593145,-0.05230775181003888,0.13461591811859078,0.41668037359317756,1.0,0.0,1.0
2011-05-09,1346.2900390625,17.15999984741211,17.45,18.85,20.95,0.20396270577635425,0.0,0.0,,0.013642827738654884,0.10022834668101653,-0.045569747882092115,-0.05321413168277511,0.13255298646376484,0.4163271555170887,1.0,0.0,1.0
2011-05-10,1357.1600341796875,15.90999984741211,16.65,18.2,20.55,0.24512885213096774,0.0,0.0,,0.024689363368177064,0.10260080977593287,-0.05717820568805765,-0.05717820568805765,0.12713690627658783,0.41597393744099986,1.0,0.0,1.0
2011-05-11,1342.0799560546875,16.950000762939453,17.2,18.65,20.9,0.21828907572027442,0.0,0.0,,0.021245450438939883,0.10712533294711234,-0.03955051695334655,-0.05122898051355429,0.12817753134822274,0.415620719364911,1.0,0.0,1.0
2011-05-12,1348.6500244140625,16.030000686645508,16.65,18.35,20.7,0.25265126802982796,0.0,0.0,,0.02604970240944926,0.10791753162534697,-0.057590955799713295,-0.057590955799713295,0.13204429257058245,0.41526750128882217,1.0,0.0,1.0
2011-05-13,1337.77001953125,17.06999969482422,17.35,18.65,20.95,0.21089631308497042,0.0,0.0,,0.01768706421701416,0.11292042064042175,-0.04929103097980003,-0.055173932052605346,0.13123085618675148,0.4149142832127337,1.0,0.0,1.0
2011-05-16,1329.469970703125,18.239999771118164,18.0,19.05,21.2,0.17543859869269232,0.0,0.0,,0.007418401880560532,0.11501658383117229,-0.03129064702675177,-0.055173932052605346,0.14030528553955238,0.41456106513664487,1.0,0.0,1.0
2011-05-17,1328.97998046875,17.549999237060547,17.75,18.7,20.9,0.17948718728990629,0.0,0.0,,0.018266213243591567,0.10687177919117863,-0.047826105327048674,-0.05930709940708967,0.15067862204275576,0.414207847060556,1.0,0.0,1.0
2011-05-18,1340.6800537109375,16.229999542236328,18.05,19.75,21.85,0.23413432576575413,0.0,0.0,,0.021377137860256967,0.10921545876808281,-0.05447984316640553,-0.05930709940708967,0.14598185783711645,0.4138546289844672,1.0,0.0,1.0
2011-05-19,1343.5999755859375,15.520000457763672,17.65,19.6,21.85,0.27061854871911484,0.0,0.0,,0.009952186160256504,0.09915759401900971,-0.05366178691280121,-0.05930709940708967,0.14638344114873764,0.41371157808058456,1.0,0.0,1.0
2011-05-20,1333.27001953125,17.43000030517578,18.05,20.0,22.45,0.2524383203076269,0.0,0.0,,-0.003073161955881476,0.10155621120581884,-0.041184481294338826,-0.05930709940708967,0.14779907432406333,0.41356852717670206,1.0,0.0,1.0
2011-05-23,1317.3699951171875,18.270000457763672,18.55,20.3,22.6,0.22167487129311975,0.0,0.0,,-0.013390754452583753,0.10988516355671843,-0.016586058333592058,-0.05930709940708967,0.15234619828638998,0.41342547627281945,1.0,0.0,1.0
2011-05-24,1316.280029296875,17.81999969482422,18.3,20.15,22.4,0.230078567352099,0.0,0.0,,-0.022980286483415657,0.10385570512608883,-0.02213815753476367,-0.05930709940708967,0.15359638015028812,0.41328242536893683,1.0,0.0,1.0
2011-05-25,1320.469970703125,17.06999969482422,17.95,19.9,22.15,0.24604569859913225,0.0,0.0,,-0.025957882204483584,0.10151270143376896,-0.02799758534716179,-0.05930709940708967,0.15288345512492718,0.4131393744650542,1.0,0.0,1.0
2011-05-26,1325.68994140625,16.09000015258789,17.45,19.35,21.65,0.26103169423056083,0.0,0.0,,-0.025571886071056427,0.10177390612168707,-0.04317750964728351,-0.05930709940708967,0.1555985263455006,0.41299632356117155,1.0,0.0,1.0
2011-05-27,1331.0999755859375,15.979999542236328,17.1,19.05,21.2,0.2565707207414739,0.0,0.0,,-0.02384113501284124,0.10279471955750065,-0.03831417694794137,-0.05930709940708967,0.15912529389866797,0.4128532726572891,1.0,0.0,1.0
2011-05-31,1345.199951171875,15.449999809265137,16.55,18.55,20.75,0.2718446635501783,0.0,0.0,,-0.011768869011652083,0.11086799020043193,-0.03607635220644001,-0.05930709940708967,0.16160788613146404,0.4127102217534065,1.0,0.0,1.0
2011-06-01,1314.550048828125,18.299999237060547,17.95,19.55,21.4,0.18852459802365318,0.0,0.0,,-0.031010855243533753,0.13645603150476707,-0.00543152743009101,-0.03737400864015039,0.14530272914364503,0.4125671708495238,0.0,0.0,0.0
2011-06-02,1312.93994140625,18.09000015258789,17.8,19.35,21.3,0.19347705751673544,0.0,0.0,,-0.025517327920146715,0.13500953535345425,0.005864756642211866,-0.036193504335042426,0.1495606578673702,0.4124241199456412,0.0,0.0,0.0
2011-06-03,1300.1600341796875,17.950000762939453,17.95,19.45,21.45,0.19498606413579048,0.0,0.0,,-0.02617028091167173,0.13554428442764935,0.030388574273130242,-0.02671978012021692,0.15231172754084468,0.412271299552748,0.0,0.0,0.0
2011-06-06,1286.1700439453125,18.489999771118164,18.2,19.65,21.65,0.1865873468202517,0.0,0.0,,-0.040314810621593145,0.13811301783574234,0.04020460683323046,-0.020895137050193635,0.14605619156520008,0.4121184791598549,0.0,0.0,0.0
2011-06-07,1284.93994140625,18.06999969482422,18.1,19.35,21.45,0.18539015254989388,0.0,0.0,,-0.045569747882092115,0.13599649461605975,0.04224324230864096,-0.020895137050193635,0.1457183726124349,0.4119656587669617,0.0,0.0,0.0
2011-06-08,1279.56005859375,18.790000915527344,18.5,19.55,21.65,0.1676423547907844,0.0,0.0,,-0.05717820568805765,0.13043971359085887,0.0575665922163342,-0.020895137050193635,0.1465593696069622,0.41181283837406846,0.0,0.0,0.0
2011-06-09,1289.0,17.770000457763672,17.75,19.0,21.25,0.1969611654382855,0.0,0.0,,-0.03955051695334655,0.13150737238699337,0.04251361429645084,-0.020895137050193635,0.14931597027241517,0.41166001798117524,0.0,0.0,0.0
2011-06-10,1270.97998046875,18.86000061035156,18.9,19.6,21.75,0.15111346276604792,0.0,0.0,,-0.057590955799713295,0.13547458569381668,0.038167406655558844,-0.024925718803295638,0.1555811096027409,0.41150719758828197,0.0,0.0,0.0
2011-06-13,1271.8299560546875,19.61000061035156,19.55,20.0,21.75,0.1121876558656853,0.0,0.0,,-0.04929103097980003,0.1346400175732077,0.03287393758474444,-0.02924872298043457,0.1570777409212358,0.4113543771953889,0.0,0.0,0.0
2011-06-14,1287.8699951171875,18.260000228881836,18.2,19.2,21.05,0.1560788589417517,0.0,0.0,,-0.03129064702675177,0.1439501856467075,0.0231777863442042,-0.02924872298043457,0.15213087094902528,0.4112015568024957,0.0,0.0,0.0
2011-06-15,1265.4200439453125,21.31999969482422,20.95,21.25,23.05,0.09849906332361773,0.0,0.0,,-0.047826105327048674,0.1545930043378888,0.03433638607178002,-0.032773663222612326,0.1393991705776518,0.41104873640960243,0.0,0.0,0.0
2011-06-16,1267.6400146484375,22.729999542236328,21.95,22.3,24.0,0.09018917911506073,0.0,0.0,,-0.05447984316640553,0.1497742259380545,0.038260073395877114,-0.032773663222612326,0.14003538847572825,0.4108959160167092,0.0,0.0,0.0
2011-06-17,1271.5,21.850000381469727,21.45,22.0,23.75,0.10526315605699284,0.0,0.0,,-0.05366178691280121,0.15018624172233647,0.026692836339952786,-0.03530839799241858,0.14416656484376306,0.41077044808483515,0.0,0.0,0.0
2011-06-20,1278.3599853515625,19.989999771118164,20.45,21.15,23.2,0.1375687859673335,0.0,0.0,,-0.041184481294338826,0.15163865071471422,0.03783753846447668,-0.03530839799241858,0.15259370020764057,0.4106449801529612,0.0,0.0,0.0
2011-06-21,1295.52001953125,18.86000061035156,19.95,20.8,23.0,0.16171791629348983,0.0,0.0,,-0.016586058333592058,0.15630390146430903,0.02340368796464687,-0.03530839799241858,0.14690825843702243,0.4105195122210871,0.0,0.0,0.0
2011-06-22,1287.1400146484375,18.520000457763672,20.3,21.1,23.35,0.1646868209833886,0.0,0.0,,-0.02213815753476367,0.15758656099283797,0.044020101570040326,-0.03530839799241858,0.15000197365382273,0.41039404428921306,0.0,0.0,0.0
2011-06-23,1283.5,19.290000915527344,19.85,20.8,23.25,0.17625711968023774,0.0,0.0,,-0.02799758534716179,0.15685511535015786,0.047931452692832055,-0.03530839799241858,0.14899036961626516,0.410268576357339,0.0,0.0,0.0
2011-06-24,1268.449951171875,21.100000381469727,21.05,21.55,23.75,0.1279620829946132,0.0,0.0,,-0.04317750964728351,0.1596407196468356,0.05438141447783118,-0.03530839799241858,0.143048878321831,0.4101431084254649,0.0,0.0,0.0
2011-06-27,1280.0999755859375,20.559999465942383,20.6,21.0,23.4,0.13618677396554382,0.0,0.0,,-0.03831417694794137,0.16325910680922165,0.04049681025623331,-0.03530839799241858,0.14281721903811295,0.41001764049359096,0.0,0.0,0.0
2011-06-28,1296.6700439453125,19.170000076293945,19.5,20.2,23.1,0.18779342648265518,0.0,0.0,,-0.03607635220644001,0.16580619269712518,0.006339292514319528,-0.0357147818544058,0.15679464418838007,0.4098921725617169,0.0,0.0,0.0
2011-06-29,1307.4100341796875,17.270000457763672,18.5,19.35,22.6,0.23740589990296496,0.0,0.0,,-0.00543152743009101,0.1490774546002729,-0.005155222966147677,-0.038833248027301814,0.15449203942189216,0.4097667046298428,0.0,0.0,0.0
2011-06-30,1320.6400146484375,16.520000457763672,17.7,18.75,22.0,0.2602905496881624,0.0,0.0,,0.005864756642211866,0.15344599729553648,-0.02147442530666621,-0.045033285589619276,0.15112287178472156,0.40964123669796876,0.0,0.0,0.0
2011-07-01,1339.6700439453125,15.869999885559082,16.95,17.95,21.0,0.2551984895529395,0.0,0.0,,0.030388574273130242,0.15626853522559928,-0.03936051476061442,-0.04897949389738632,0.14055649521861766,0.4090407250266728,0.0,0.0,0.0
2011-07-05,1337.8800048828125,16.059999465942383,16.95,18.1,21.0,0.2521793359077395,0.0,0.0,,0.04020460683323046,0.14985049073389806,-0.06265880030252069,-0.07328440609952858,0.16296186920164826,0.4084402133553776,1.0,0.0,1.0
2011-07-06,1339.219970703125,16.34000015258789,17.25,18.35,20.95,0.22643818637994334,0.0,0.0,,0.04224324230864096,0.1495038958014369,-0.05889996162572042,-0.07328440609952858,0.16485007828100184,0.4078397016840817,1.0,0.0,1.0
2011-07-07,1353.219970703125,15.949999809265137,16.75,17.85,20.4,0.22884012812838803,0.0,0.0,,0.0575665922163342,0.1503667405119906,-0.11317452278988072,-0.11317452278988072,0.22203820323951892,0.40723919001278575,1.0,0.0,1.0
2011-07-08,1343.800048828125,15.949999809265137,17.1,18.25,20.65,0.22257053557692524,0.0,0.0,,0.04251361429645084,0.15319495312008888,-0.1074713787004663,-0.10828092707437487,0.22278805694309683,0.4066386783414898,1.0,0.0,1.0
2011-07-11,1319.489990234375,18.38999938964844,18.85,19.6,21.5,0.14410005915996163,0.0,0.0,,0.038167406655558844,0.15962285044580035,-0.15159647346877148,-0.16770014967684976,0.3105934503057236,0.4060381666701939,1.0,0.0,1.0
2011-07-12,1313.6400146484375,19.8700008392334,19.6,20.0,22.1,0.1258178104886508,0.0,0.0,,0.03287393758474444,0.16115836177962878,-0.1074190674599137,-0.16770014967684976,0.363513137968261,0.40543765499889867,1.0,0.0,1.0
